SessionID,Date,ResourceID,MethodID,Duration_Minutes,FocusScore,Passive_Flag,Hour,DateTime
6355,2021-10-08 00:34:16.952844,101,1,46,90,0,7,2021-10-08 07:34:16.952844
6356,2021-10-09 00:34:16.952844,107,5,49,83,1,12,2021-10-09 12:34:16.952844
6357,2021-10-10 00:34:16.952844,107,1,88,79,0,10,2021-10-10 10:34:16.952844
6358,2021-10-11 00:34:16.952844,101,4,190,55,0,8,2021-10-11 08:34:16.952844
6359,2021-10-12 00:34:16.952844,105,3,149,88,0,7,2021-10-12 07:34:16.952844
6360,2021-10-13 00:34:16.952844,103,5,174,93,0,11,2021-10-13 11:34:16.952844
6361,2021-10-14 00:34:16.952844,107,3,158,87,0,19,2021-10-14 19:34:16.952844
6362,2021-10-15 00:34:16.952844,104,4,184,55,0,12,2021-10-15 12:34:16.952844
6363,2021-10-16 00:34:16.952844,107,5,216,55,0,7,2021-10-16 07:34:16.952844
6364,2021-10-17 00:34:16.952844,107,5,126,88,1,16,2021-10-17 16:34:16.952844
6365,2021-10-18 00:34:16.952844,106,4,180,84,0,8,2021-10-18 08:34:16.952844
6366,2021-10-19 00:34:16.952844,101,3,80,93,0,14,2021-10-19 14:34:16.952844
6367,2021-10-20 00:34:16.952844,106,3,80,78,1,13,2021-10-20 13:34:16.952844
6368,2021-10-21 00:34:16.952844,101,4,113,93,1,16,2021-10-21 16:34:16.952844
6369,2021-10-22 00:34:16.952844,104,5,71,76,1,6,2021-10-22 06:34:16.952844
6370,2021-10-23 00:34:16.952844,104,2,225,55,0,20,2021-10-23 20:34:16.952844
6371,2021-10-24 00:34:16.952844,106,4,91,81,0,9,2021-10-24 09:34:16.952844
6372,2021-10-25 00:34:16.952844,106,4,141,81,1,9,2021-10-25 09:34:16.952844
6373,2021-10-26 00:34:16.952844,106,2,207,69,0,15,2021-10-26 15:34:16.952844
6374,2021-10-27 00:34:16.952844,103,1,55,93,0,16,2021-10-27 16:34:16.952844
6375,2021-10-28 00:34:16.952844,106,4,38,94,1,20,2021-10-28 20:34:16.952844
6376,2021-10-29 00:34:16.952844,104,1,135,87,0,8,2021-10-29 08:34:16.952844
6377,2021-10-30 00:34:16.952844,105,5,79,90,0,12,2021-10-30 12:34:16.952844
6378,2021-10-31 00:34:16.952844,107,3,110,87,0,12,2021-10-31 12:34:16.952844
6379,2021-11-01 00:34:16.952844,104,5,169,84,1,22,2021-11-01 22:34:16.952844
6380,2021-11-02 00:34:16.952844,101,2,94,82,0,21,2021-11-02 21:34:16.952844
6381,2021-11-03 00:34:16.952844,102,4,178,92,0,21,2021-11-03 21:34:16.952844
6382,2021-11-04 00:34:16.952844,101,2,223,65,1,13,2021-11-04 13:34:16.952844
6383,2021-11-05 00:34:16.952844,103,2,201,58,0,8,2021-11-05 08:34:16.952844
6384,2021-11-06 00:34:16.952844,103,4,224,53,0,20,2021-11-06 20:34:16.952844
6385,2021-11-07 00:34:16.952844,104,5,55,76,0,6,2021-11-07 06:34:16.952844
6386,2021-11-08 00:34:16.952844,104,1,37,84,0,15,2021-11-08 15:34:16.952844
6387,2021-11-09 00:34:16.952844,107,2,77,85,0,7,2021-11-09 07:34:16.952844
6388,2021-11-10 00:34:16.952844,101,5,83,88,0,12,2021-11-10 12:34:16.952844
6389,2021-11-11 00:34:16.952844,101,4,197,64,0,19,2021-11-11 19:34:16.952844
6390,2021-11-12 00:34:16.952844,102,4,110,92,0,21,2021-11-12 21:34:16.952844
6391,2021-11-13 00:34:16.952844,107,5,125,80,1,20,2021-11-13 20:34:16.952844
6392,2021-11-14 00:34:16.952844,102,4,180,88,1,12,2021-11-14 12:34:16.952844
6393,2021-11-15 00:34:16.952844,105,5,116,77,1,18,2021-11-15 18:34:16.952844
6394,2021-11-16 00:34:16.952844,104,1,68,89,0,15,2021-11-16 15:34:16.952844
6395,2021-11-17 00:34:16.952844,102,4,82,90,0,14,2021-11-17 14:34:16.952844
6396,2021-11-18 00:34:16.952844,106,5,45,82,1,14,2021-11-18 14:34:16.952844
6397,2021-11-19 00:34:16.952844,103,3,99,76,0,11,2021-11-19 11:34:16.952844
6398,2021-11-20 00:34:16.952844,106,2,170,86,1,17,2021-11-20 17:34:16.952844
6399,2021-11-21 00:34:16.952844,101,2,76,83,1,19,2021-11-21 19:34:16.952844
6400,2021-11-22 00:34:16.952844,103,5,220,51,0,12,2021-11-22 12:34:16.952844
6401,2021-11-23 00:34:16.952844,107,1,238,54,1,13,2021-11-23 13:34:16.952844
6402,2021-11-24 00:34:16.952844,103,3,200,68,0,13,2021-11-24 13:34:16.952844
6403,2021-11-25 00:34:16.952844,102,4,93,81,0,13,2021-11-25 13:34:16.952844
6404,2021-11-26 00:34:16.952844,106,3,63,90,0,7,2021-11-26 07:34:16.952844
6405,2021-11-27 00:34:16.952844,104,4,41,89,0,19,2021-11-27 19:34:16.952844
6406,2021-11-28 00:34:16.952844,102,4,126,87,1,15,2021-11-28 15:34:16.952844
6407,2021-11-29 00:34:16.952844,106,5,116,80,0,21,2021-11-29 21:34:16.952844
6408,2021-11-30 00:34:16.952844,102,1,125,87,0,10,2021-11-30 10:34:16.952844
6409,2021-12-01 00:34:16.952844,107,2,143,77,0,10,2021-12-01 10:34:16.952844
6410,2021-12-02 00:34:16.952844,104,5,222,64,0,15,2021-12-02 15:34:16.952844
6411,2021-12-03 00:34:16.952844,101,2,87,87,1,22,2021-12-03 22:34:16.952844
6412,2021-12-04 00:34:16.952844,105,4,162,87,0,18,2021-12-04 18:34:16.952844
6413,2021-12-05 00:34:16.952844,105,5,147,79,1,22,2021-12-05 22:34:16.952844
6414,2021-12-06 00:34:16.952844,106,4,217,68,1,18,2021-12-06 18:34:16.952844
6415,2021-12-07 00:34:16.952844,102,4,50,92,0,22,2021-12-07 22:34:16.952844
6416,2021-12-08 00:34:16.952844,107,5,50,84,0,20,2021-12-08 20:34:16.952844
6417,2021-12-09 00:34:16.952844,101,5,181,57,0,17,2021-12-09 17:34:16.952844
6418,2021-12-10 00:34:16.952844,105,3,140,94,1,15,2021-12-10 15:34:16.952844
6419,2021-12-11 00:34:16.952844,101,3,217,53,0,18,2021-12-11 18:34:16.952844
6420,2021-12-12 00:34:16.952844,105,4,191,55,0,16,2021-12-12 16:34:16.952844
6421,2021-12-13 00:34:16.952844,104,5,185,52,1,8,2021-12-13 08:34:16.952844
6422,2021-12-14 00:34:16.952844,104,1,196,59,1,15,2021-12-14 15:34:16.952844
6423,2021-12-15 00:34:16.952844,104,1,180,80,1,16,2021-12-15 16:34:16.952844
6424,2021-12-16 00:34:16.952844,107,4,237,51,0,11,2021-12-16 11:34:16.952844
6425,2021-12-17 00:34:16.952844,104,5,181,66,0,6,2021-12-17 06:34:16.952844
6426,2021-12-18 00:34:16.952844,107,1,138,75,1,11,2021-12-18 11:34:16.952844
6427,2021-12-19 00:34:16.952844,107,1,99,79,1,10,2021-12-19 10:34:16.952844
6428,2021-12-20 00:34:16.952844,105,2,150,87,0,12,2021-12-20 12:34:16.952844
6429,2021-12-21 00:34:16.952844,106,2,89,92,0,17,2021-12-21 17:34:16.952844
6430,2021-12-22 00:34:16.952844,102,3,122,86,1,17,2021-12-22 17:34:16.952844
6431,2021-12-23 00:34:16.952844,106,2,132,89,0,12,2021-12-23 12:34:16.952844
6432,2021-12-24 00:34:16.952844,104,3,224,65,0,7,2021-12-24 07:34:16.952844
6433,2021-12-25 00:34:16.952844,107,3,94,90,1,6,2021-12-25 06:34:16.952844
6434,2021-12-26 00:34:16.952844,101,3,117,86,1,17,2021-12-26 17:34:16.952844
6435,2021-12-27 00:34:16.952844,105,2,176,82,0,12,2021-12-27 12:34:16.952844
6436,2021-12-28 00:34:16.952844,105,2,84,86,0,8,2021-12-28 08:34:16.952844
6437,2021-12-29 00:34:16.952844,105,2,76,76,1,15,2021-12-29 15:34:16.952844
6438,2021-12-30 00:34:16.952844,105,4,142,81,1,16,2021-12-30 16:34:16.952844
6439,2021-12-31 00:34:16.952844,107,5,202,50,0,10,2021-12-31 10:34:16.952844
6440,2022-01-01 00:34:16.952844,105,5,195,62,1,7,2022-01-01 07:34:16.952844
6441,2022-01-02 00:34:16.952844,102,4,40,84,1,13,2022-01-02 13:34:16.952844
6442,2022-01-03 00:34:16.952844,107,5,141,94,0,19,2022-01-03 19:34:16.952844
6443,2022-01-04 00:34:16.952844,102,2,238,66,0,13,2022-01-04 13:34:16.952844
6444,2022-01-05 00:34:16.952844,107,3,97,79,0,11,2022-01-05 11:34:16.952844
6445,2022-01-06 00:34:16.952844,105,2,217,63,1,6,2022-01-06 06:34:16.952844
6446,2022-01-07 00:34:16.952844,106,5,81,84,1,6,2022-01-07 06:34:16.952844
6447,2022-01-08 00:34:16.952844,105,3,203,50,0,13,2022-01-08 13:34:16.952844
6448,2022-01-09 00:34:16.952844,103,5,200,67,1,16,2022-01-09 16:34:16.952844
6449,2022-01-10 00:34:16.952844,107,5,77,92,0,15,2022-01-10 15:34:16.952844
6450,2022-01-11 00:34:16.952844,106,1,133,84,1,17,2022-01-11 17:34:16.952844
6451,2022-01-12 00:34:16.952844,103,4,135,79,1,21,2022-01-12 21:34:16.952844
6452,2022-01-13 00:34:16.952844,107,1,231,67,1,10,2022-01-13 10:34:16.952844
6453,2022-01-14 00:34:16.952844,101,3,50,80,0,21,2022-01-14 21:34:16.952844
6454,2022-01-15 00:34:16.952844,102,5,160,82,1,17,2022-01-15 17:34:16.952844
6455,2022-01-16 00:34:16.952844,104,4,124,83,1,11,2022-01-16 11:34:16.952844
6456,2022-01-17 00:34:16.952844,102,5,154,76,0,10,2022-01-17 10:34:16.952844
6457,2022-01-18 00:34:16.952844,101,5,95,81,1,6,2022-01-18 06:34:16.952844
6458,2022-01-19 00:34:16.952844,103,4,142,84,0,15,2022-01-19 15:34:16.952844
6459,2022-01-20 00:34:16.952844,105,1,191,59,1,19,2022-01-20 19:34:16.952844
6460,2022-01-21 00:34:16.952844,104,5,49,75,1,8,2022-01-21 08:34:16.952844
6461,2022-01-22 00:34:16.952844,104,5,97,87,0,11,2022-01-22 11:34:16.952844
6462,2022-01-23 00:34:16.952844,107,5,104,84,1,10,2022-01-23 10:34:16.952844
6463,2022-01-24 00:34:16.952844,105,4,76,79,0,22,2022-01-24 22:34:16.952844
6464,2022-01-25 00:34:16.952844,107,2,78,79,1,17,2022-01-25 17:34:16.952844
6465,2022-01-26 00:34:16.952844,105,5,191,58,0,10,2022-01-26 10:34:16.952844
6466,2022-01-27 00:34:16.952844,104,1,227,67,1,14,2022-01-27 14:34:16.952844
6467,2022-01-28 00:34:16.952844,106,5,235,68,0,17,2022-01-28 17:34:16.952844
6468,2022-01-29 00:34:16.952844,104,2,235,57,0,14,2022-01-29 14:34:16.952844
6469,2022-01-30 00:34:16.952844,103,1,46,77,1,8,2022-01-30 08:34:16.952844
6470,2022-01-31 00:34:16.952844,101,3,122,84,1,6,2022-01-31 06:34:16.952844
6471,2022-02-01 00:34:16.952844,104,5,238,60,1,20,2022-02-01 20:34:16.952844
6472,2022-02-02 00:34:16.952844,106,4,101,75,0,15,2022-02-02 15:34:16.952844
6473,2022-02-03 00:34:16.952844,101,1,138,78,0,19,2022-02-03 19:34:16.952844
6474,2022-02-04 00:34:16.952844,103,5,164,88,0,12,2022-02-04 12:34:16.952844
6475,2022-02-05 00:34:16.952844,107,3,162,85,1,9,2022-02-05 09:34:16.952844
6476,2022-02-06 00:34:16.952844,103,3,46,79,0,10,2022-02-06 10:34:16.952844
6477,2022-02-07 00:34:16.952844,105,4,49,77,1,21,2022-02-07 21:34:16.952844
6478,2022-02-08 00:34:16.952844,105,4,194,64,0,8,2022-02-08 08:34:16.952844
6479,2022-02-09 00:34:16.952844,102,3,80,90,1,22,2022-02-09 22:34:16.952844
6480,2022-02-10 00:34:16.952844,102,2,165,87,0,18,2022-02-10 18:34:16.952844
6481,2022-02-11 00:34:16.952844,106,5,205,52,1,11,2022-02-11 11:34:16.952844
6482,2022-02-12 00:34:16.952844,107,4,222,58,0,10,2022-02-12 10:34:16.952844
6483,2022-02-13 00:34:16.952844,107,2,188,58,0,21,2022-02-13 21:34:16.952844
6484,2022-02-14 00:34:16.952844,103,4,147,91,0,16,2022-02-14 16:34:16.952844
6485,2022-02-15 00:34:16.952844,103,1,213,51,1,22,2022-02-15 22:34:16.952844
6486,2022-02-16 00:34:16.952844,102,5,166,93,1,10,2022-02-16 10:34:16.952844
6487,2022-02-17 00:34:16.952844,106,4,42,79,0,11,2022-02-17 11:34:16.952844
6488,2022-02-18 00:34:16.952844,103,4,198,62,0,15,2022-02-18 15:34:16.952844
6489,2022-02-19 00:34:16.952844,105,2,30,89,1,6,2022-02-19 06:34:16.952844
6490,2022-02-20 00:34:16.952844,105,2,33,78,0,15,2022-02-20 15:34:16.952844
6491,2022-02-21 00:34:16.952844,103,5,220,69,1,22,2022-02-21 22:34:16.952844
6492,2022-02-22 00:34:16.952844,101,2,39,80,0,8,2022-02-22 08:34:16.952844
6493,2022-02-23 00:34:16.952844,105,4,184,61,1,7,2022-02-23 07:34:16.952844
6494,2022-02-24 00:34:16.952844,103,1,91,94,1,22,2022-02-24 22:34:16.952844
6495,2022-02-25 00:34:16.952844,105,3,205,52,1,9,2022-02-25 09:34:16.952844
6496,2022-02-26 00:34:16.952844,107,5,203,50,1,7,2022-02-26 07:34:16.952844
6497,2022-02-27 00:34:16.952844,101,5,103,89,1,10,2022-02-27 10:34:16.952844
6498,2022-02-28 00:34:16.952844,107,4,228,53,1,15,2022-02-28 15:34:16.952844
6499,2022-03-01 00:34:16.952844,107,3,171,90,0,6,2022-03-01 06:34:16.952844
6500,2022-03-02 00:34:16.952844,101,2,235,52,1,6,2022-03-02 06:34:16.952844
6501,2022-03-03 00:34:16.952844,106,5,142,88,0,9,2022-03-03 09:34:16.952844
6502,2022-03-04 00:34:16.952844,106,5,143,77,0,12,2022-03-04 12:34:16.952844
6503,2022-03-05 00:34:16.952844,107,1,155,93,1,19,2022-03-05 19:34:16.952844
6504,2022-03-06 00:34:16.952844,105,4,233,54,0,19,2022-03-06 19:34:16.952844
6505,2022-03-07 00:34:16.952844,101,2,39,83,1,7,2022-03-07 07:34:16.952844
6506,2022-03-08 00:34:16.952844,105,2,190,62,1,6,2022-03-08 06:34:16.952844
6507,2022-03-09 00:34:16.952844,107,1,157,77,0,21,2022-03-09 21:34:16.952844
6508,2022-03-10 00:34:16.952844,107,3,208,60,0,21,2022-03-10 21:34:16.952844
6509,2022-03-11 00:34:16.952844,104,3,141,80,0,11,2022-03-11 11:34:16.952844
6510,2022-03-12 00:34:16.952844,103,3,53,77,1,15,2022-03-12 15:34:16.952844
6511,2022-03-13 00:34:16.952844,101,3,112,80,1,7,2022-03-13 07:34:16.952844
6512,2022-03-14 00:34:16.952844,102,1,197,62,0,12,2022-03-14 12:34:16.952844
6513,2022-03-15 00:34:16.952844,106,2,201,59,1,22,2022-03-15 22:34:16.952844
6514,2022-03-16 00:34:16.952844,105,2,128,78,1,8,2022-03-16 08:34:16.952844
6515,2022-03-17 00:34:16.952844,104,5,62,87,0,17,2022-03-17 17:34:16.952844
6516,2022-03-18 00:34:16.952844,102,4,85,78,1,7,2022-03-18 07:34:16.952844
6517,2022-03-19 00:34:16.952844,107,3,211,60,0,12,2022-03-19 12:34:16.952844
6518,2022-03-20 00:34:16.952844,101,5,176,85,1,22,2022-03-20 22:34:16.952844
6519,2022-03-21 00:34:16.952844,107,2,41,85,0,17,2022-03-21 17:34:16.952844
6520,2022-03-22 00:34:16.952844,103,1,99,86,0,14,2022-03-22 14:34:16.952844
6521,2022-03-23 00:34:16.952844,107,3,70,84,0,19,2022-03-23 19:34:16.952844
6522,2022-03-24 00:34:16.952844,104,4,32,77,0,7,2022-03-24 07:34:16.952844
6523,2022-03-25 00:34:16.952844,106,5,113,90,1,9,2022-03-25 09:34:16.952844
6524,2022-03-26 00:34:16.952844,105,1,224,59,0,21,2022-03-26 21:34:16.952844
6525,2022-03-27 00:34:16.952844,107,4,136,82,0,22,2022-03-27 22:34:16.952844
6526,2022-03-28 00:34:16.952844,103,3,163,94,0,7,2022-03-28 07:34:16.952844
6527,2022-03-29 00:34:16.952844,102,5,168,86,1,22,2022-03-29 22:34:16.952844
6528,2022-03-30 00:34:16.952844,104,2,143,87,0,13,2022-03-30 13:34:16.952844
6529,2022-03-31 00:34:16.952844,103,5,115,77,1,11,2022-03-31 11:34:16.952844
6530,2022-04-01 00:34:16.952844,104,1,76,88,1,17,2022-04-01 17:34:16.952844
6531,2022-04-02 00:34:16.952844,107,5,175,88,1,7,2022-04-02 07:34:16.952844
6532,2022-04-03 00:34:16.952844,107,4,66,88,1,15,2022-04-03 15:34:16.952844
6533,2022-04-04 00:34:16.952844,103,3,120,82,0,8,2022-04-04 08:34:16.952844
6534,2022-04-05 00:34:16.952844,102,4,89,89,1,17,2022-04-05 17:34:16.952844
6535,2022-04-06 00:34:16.952844,105,3,153,89,1,21,2022-04-06 21:34:16.952844
6536,2022-04-07 00:34:16.952844,105,3,59,93,1,17,2022-04-07 17:34:16.952844
6537,2022-04-08 00:34:16.952844,103,3,119,94,1,13,2022-04-08 13:34:16.952844
6538,2022-04-09 00:34:16.952844,102,5,67,93,0,10,2022-04-09 10:34:16.952844
6539,2022-04-10 00:34:16.952844,103,5,56,82,0,16,2022-04-10 16:34:16.952844
6540,2022-04-11 00:34:16.952844,101,4,145,89,1,15,2022-04-11 15:34:16.952844
6541,2022-04-12 00:34:16.952844,101,2,216,52,0,8,2022-04-12 08:34:16.952844
6542,2022-04-13 00:34:16.952844,101,1,39,89,0,14,2022-04-13 14:34:16.952844
6543,2022-04-14 00:34:16.952844,107,3,149,90,1,17,2022-04-14 17:34:16.952844
6544,2022-04-15 00:34:16.952844,106,2,174,93,0,11,2022-04-15 11:34:16.952844
6545,2022-04-16 00:34:16.952844,101,2,40,90,0,21,2022-04-16 21:34:16.952844
6546,2022-04-17 00:34:16.952844,106,1,162,79,1,19,2022-04-17 19:34:16.952844
6547,2022-04-18 00:34:16.952844,107,3,93,88,0,9,2022-04-18 09:34:16.952844
6548,2022-04-19 00:34:16.952844,102,1,79,82,1,15,2022-04-19 15:34:16.952844
6549,2022-04-20 00:34:16.952844,103,4,98,81,0,17,2022-04-20 17:34:16.952844
6550,2022-04-21 00:34:16.952844,105,2,156,90,1,13,2022-04-21 13:34:16.952844
6551,2022-04-22 00:34:16.952844,105,2,212,63,0,6,2022-04-22 06:34:16.952844
6552,2022-04-23 00:34:16.952844,103,3,130,83,1,19,2022-04-23 19:34:16.952844
6553,2022-04-24 00:34:16.952844,107,5,161,78,1,11,2022-04-24 11:34:16.952844
6554,2022-04-25 00:34:16.952844,104,5,77,91,1,19,2022-04-25 19:34:16.952844
6555,2022-04-26 00:34:16.952844,102,4,140,78,0,7,2022-04-26 07:34:16.952844
6556,2022-04-27 00:34:16.952844,104,4,99,90,1,14,2022-04-27 14:34:16.952844
6557,2022-04-28 00:34:16.952844,106,3,122,78,1,17,2022-04-28 17:34:16.952844
6558,2022-04-29 00:34:16.952844,102,1,67,79,0,10,2022-04-29 10:34:16.952844
6559,2022-04-30 00:34:16.952844,103,5,91,90,0,7,2022-04-30 07:34:16.952844
6560,2022-05-01 00:34:16.952844,103,3,39,83,0,12,2022-05-01 12:34:16.952844
6561,2022-05-02 00:34:16.952844,101,5,65,88,0,12,2022-05-02 12:34:16.952844
6562,2022-05-03 00:34:16.952844,107,2,33,86,0,15,2022-05-03 15:34:16.952844
6563,2022-05-04 00:34:16.952844,106,2,85,84,0,22,2022-05-04 22:34:16.952844
6564,2022-05-05 00:34:16.952844,107,1,143,87,0,19,2022-05-05 19:34:16.952844
6565,2022-05-06 00:34:16.952844,102,5,170,88,0,16,2022-05-06 16:34:16.952844
6566,2022-05-07 00:34:16.952844,107,1,239,50,1,11,2022-05-07 11:34:16.952844
6567,2022-05-08 00:34:16.952844,105,1,50,90,0,13,2022-05-08 13:34:16.952844
6568,2022-05-09 00:34:16.952844,104,1,108,79,0,22,2022-05-09 22:34:16.952844
6569,2022-05-10 00:34:16.952844,105,2,99,80,1,17,2022-05-10 17:34:16.952844
6570,2022-05-11 00:34:16.952844,103,4,96,90,0,14,2022-05-11 14:34:16.952844
6571,2022-05-12 00:34:16.952844,102,5,233,53,1,21,2022-05-12 21:34:16.952844
6572,2022-05-13 00:34:16.952844,103,1,190,53,0,21,2022-05-13 21:34:16.952844
6573,2022-05-14 00:34:16.952844,107,4,190,57,1,21,2022-05-14 21:34:16.952844
6574,2022-05-15 00:34:16.952844,105,1,130,76,1,9,2022-05-15 09:34:16.952844
6575,2022-05-16 00:34:16.952844,102,2,169,91,1,12,2022-05-16 12:34:16.952844
6576,2022-05-17 00:34:16.952844,104,4,36,85,1,6,2022-05-17 06:34:16.952844
6577,2022-05-18 00:34:16.952844,103,3,97,79,1,6,2022-05-18 06:34:16.952844
6578,2022-05-19 00:34:16.952844,104,2,67,85,1,13,2022-05-19 13:34:16.952844
6579,2022-05-20 00:34:16.952844,102,5,30,84,0,13,2022-05-20 13:34:16.952844
6580,2022-05-21 00:34:16.952844,103,2,209,60,0,15,2022-05-21 15:34:16.952844
6581,2022-05-22 00:34:16.952844,105,4,213,66,1,6,2022-05-22 06:34:16.952844
6582,2022-05-23 00:34:16.952844,106,5,37,87,0,19,2022-05-23 19:34:16.952844
6583,2022-05-24 00:34:16.952844,106,1,56,94,1,19,2022-05-24 19:34:16.952844
6584,2022-05-25 00:34:16.952844,101,5,175,90,0,15,2022-05-25 15:34:16.952844
6585,2022-05-26 00:34:16.952844,106,4,95,79,0,21,2022-05-26 21:34:16.952844
6586,2022-05-27 00:34:16.952844,106,4,111,77,0,14,2022-05-27 14:34:16.952844
6587,2022-05-28 00:34:16.952844,101,4,147,91,0,21,2022-05-28 21:34:16.952844
6588,2022-05-29 00:34:16.952844,102,4,237,55,0,13,2022-05-29 13:34:16.952844
6589,2022-05-30 00:34:16.952844,105,5,144,81,0,12,2022-05-30 12:34:16.952844
6590,2022-05-31 00:34:16.952844,107,1,79,88,1,16,2022-05-31 16:34:16.952844
6591,2022-06-01 00:34:16.952844,102,2,195,57,0,11,2022-06-01 11:34:16.952844
6592,2022-06-02 00:34:16.952844,105,5,236,64,0,20,2022-06-02 20:34:16.952844
6593,2022-06-03 00:34:16.952844,106,4,76,90,0,19,2022-06-03 19:34:16.952844
6594,2022-06-04 00:34:16.952844,101,4,190,60,1,20,2022-06-04 20:34:16.952844
6595,2022-06-05 00:34:16.952844,106,5,120,79,0,11,2022-06-05 11:34:16.952844
6596,2022-06-06 00:34:16.952844,106,3,162,80,0,15,2022-06-06 15:34:16.952844
6597,2022-06-07 00:34:16.952844,105,5,159,80,0,19,2022-06-07 19:34:16.952844
6598,2022-06-08 00:34:16.952844,102,2,139,85,1,21,2022-06-08 21:34:16.952844
6599,2022-06-09 00:34:16.952844,106,3,161,83,0,18,2022-06-09 18:34:16.952844
6600,2022-06-10 00:34:16.952844,107,5,160,90,0,16,2022-06-10 16:34:16.952844
6601,2022-06-11 00:34:16.952844,103,5,200,53,1,8,2022-06-11 08:34:16.952844
6602,2022-06-12 00:34:16.952844,103,4,158,90,0,13,2022-06-12 13:34:16.952844
6603,2022-06-13 00:34:16.952844,104,4,80,90,1,8,2022-06-13 08:34:16.952844
6604,2022-06-14 00:34:16.952844,102,2,232,57,1,7,2022-06-14 07:34:16.952844
6605,2022-06-15 00:34:16.952844,103,2,156,75,0,19,2022-06-15 19:34:16.952844
6606,2022-06-16 00:34:16.952844,105,3,119,83,1,20,2022-06-16 20:34:16.952844
6607,2022-06-17 00:34:16.952844,107,3,217,61,1,8,2022-06-17 08:34:16.952844
6608,2022-06-18 00:34:16.952844,105,1,179,82,0,6,2022-06-18 06:34:16.952844
6609,2022-06-19 00:34:16.952844,104,5,206,59,1,20,2022-06-19 20:34:16.952844
6610,2022-06-20 00:34:16.952844,101,2,184,56,0,7,2022-06-20 07:34:16.952844
6611,2022-06-21 00:34:16.952844,104,1,54,80,0,6,2022-06-21 06:34:16.952844
6612,2022-06-22 00:34:16.952844,101,3,114,93,0,14,2022-06-22 14:34:16.952844
6613,2022-06-23 00:34:16.952844,106,5,207,64,1,8,2022-06-23 08:34:16.952844
6614,2022-06-24 00:34:16.952844,107,5,95,88,1,7,2022-06-24 07:34:16.952844
6615,2022-06-25 00:34:16.952844,106,1,82,84,0,9,2022-06-25 09:34:16.952844
6616,2022-06-26 00:34:16.952844,104,3,125,90,0,21,2022-06-26 21:34:16.952844
6617,2022-06-27 00:34:16.952844,105,5,68,82,0,6,2022-06-27 06:34:16.952844
6618,2022-06-28 00:34:16.952844,102,2,71,89,0,14,2022-06-28 14:34:16.952844
6619,2022-06-29 00:34:16.952844,107,1,133,87,0,13,2022-06-29 13:34:16.952844
6620,2022-06-30 00:34:16.952844,107,3,233,57,1,11,2022-06-30 11:34:16.952844
6621,2022-07-01 00:34:16.952844,106,1,236,61,0,21,2022-07-01 21:34:16.952844
6622,2022-07-02 00:34:16.952844,102,1,72,93,0,13,2022-07-02 13:34:16.952844
6623,2022-07-03 00:34:16.952844,103,5,139,92,1,9,2022-07-03 09:34:16.952844
6624,2022-07-04 00:34:16.952844,105,4,129,91,1,8,2022-07-04 08:34:16.952844
6625,2022-07-05 00:34:16.952844,103,2,144,83,1,20,2022-07-05 20:34:16.952844
6626,2022-07-06 00:34:16.952844,106,5,196,50,1,11,2022-07-06 11:34:16.952844
6627,2022-07-07 00:34:16.952844,102,2,228,56,1,6,2022-07-07 06:34:16.952844
6628,2022-07-08 00:34:16.952844,101,1,36,82,0,16,2022-07-08 16:34:16.952844
6629,2022-07-09 00:34:16.952844,101,3,109,77,1,8,2022-07-09 08:34:16.952844
6630,2022-07-10 00:34:16.952844,102,4,167,92,0,18,2022-07-10 18:34:16.952844
6631,2022-07-11 00:34:16.952844,107,5,228,54,1,22,2022-07-11 22:34:16.952844
6632,2022-07-12 00:34:16.952844,101,4,124,81,0,19,2022-07-12 19:34:16.952844
6633,2022-07-13 00:34:16.952844,103,2,155,91,0,12,2022-07-13 12:34:16.952844
6634,2022-07-14 00:34:16.952844,107,5,33,90,0,12,2022-07-14 12:34:16.952844
6635,2022-07-15 00:34:16.952844,101,2,199,52,0,19,2022-07-15 19:34:16.952844
6636,2022-07-16 00:34:16.952844,107,5,120,77,1,20,2022-07-16 20:34:16.952844
6637,2022-07-17 00:34:16.952844,106,1,185,66,0,17,2022-07-17 17:34:16.952844
6638,2022-07-18 00:34:16.952844,103,2,188,59,1,17,2022-07-18 17:34:16.952844
6639,2022-07-19 00:34:16.952844,103,5,206,66,0,13,2022-07-19 13:34:16.952844
6640,2022-07-20 00:34:16.952844,101,5,178,78,0,21,2022-07-20 21:34:16.952844
6641,2022-07-21 00:34:16.952844,101,5,82,80,1,14,2022-07-21 14:34:16.952844
6642,2022-07-22 00:34:16.952844,104,1,233,69,0,7,2022-07-22 07:34:16.952844
6643,2022-07-23 00:34:16.952844,106,5,142,91,1,19,2022-07-23 19:34:16.952844
6644,2022-07-24 00:34:16.952844,101,5,164,90,0,21,2022-07-24 21:34:16.952844
6645,2022-07-25 00:34:16.952844,102,4,42,77,0,10,2022-07-25 10:34:16.952844
6646,2022-07-26 00:34:16.952844,106,2,31,90,0,10,2022-07-26 10:34:16.952844
6647,2022-07-27 00:34:16.952844,101,2,123,80,0,10,2022-07-27 10:34:16.952844
