AssessmentID,SessionID,Subject,Questions_Total,Questions_Correct,Difficulty_Rating
6880,6880,Physics,19,13,2
6881,6881,Math,26,18,3
6882,6882,Math,18,14,4
6883,6883,Physics,27,15,5
6884,6884,Math,41,25,5
6885,6885,Chemistry,33,17,1
6886,6886,Science,17,13,5
6887,6887,English,44,15,1
6888,6888,Math,39,32,4
6889,6889,Math,40,19,2
6890,6890,English,46,33,3
6891,6891,Chemistry,31,21,1
6892,6892,Science,28,17,2
6893,6893,Science,39,21,1
6894,6894,English,14,8,2
6895,6895,Science,27,15,5
6896,6896,Physics,11,6,4
6897,6897,Chemistry,17,10,1
6898,6898,Math,20,8,4
6899,6899,English,25,23,4
6900,6900,Science,45,27,5
6901,6901,Math,26,20,1
6902,6902,Math,11,9,1
6903,6903,English,21,18,2
6904,6904,Math,21,13,2
6905,6905,Chemistry,48,16,1
6906,6906,English,14,5,5
6907,6907,Chemistry,33,23,4
6908,6908,Math,21,18,4
6909,6909,Chemistry,38,26,2
6910,6910,Physics,10,3,4
6911,6911,Chemistry,44,29,3
6912,6912,English,25,18,2
6913,6913,English,27,21,4
6914,6914,English,47,34,5
6915,6915,Physics,33,24,3
6916,6916,English,40,23,4
6917,6917,Chemistry,43,23,3
6918,6918,Physics,17,5,2
6919,6919,English,38,21,2
6920,6920,English,27,13,5
6921,6921,Chemistry,24,18,4
6922,6922,English,45,24,4
6923,6923,English,29,15,1
6924,6924,Math,12,6,4
6925,6925,Physics,18,9,4
6926,6926,Science,44,34,4
6927,6927,Science,11,7,1
6928,6928,Math,44,20,2
6929,6929,Chemistry,48,24,3
6930,6930,Math,22,12,4
6931,6931,Math,33,17,4
6932,6932,Physics,26,17,4
6933,6933,English,20,17,4
6934,6934,Chemistry,31,22,2
6935,6935,Physics,35,10,5
6936,6936,Chemistry,13,4,3
6937,6937,Physics,49,27,4
6938,6938,English,30,21,4
6939,6939,Math,45,30,2
6940,6940,English,24,12,5
6941,6941,English,27,18,5
6942,6942,English,39,27,1
6943,6943,Math,46,34,1
6944,6944,Math,26,19,3
6945,6945,Chemistry,37,27,5
6946,6946,Math,29,12,4
6947,6947,Chemistry,30,17,2
6948,6948,Science,38,33,5
6949,6949,Physics,48,28,2
6950,6950,Chemistry,18,16,5
6951,6951,Science,44,37,3
6952,6952,Math,29,10,2
6953,6953,Chemistry,20,11,2
6954,6954,Science,33,29,3
6955,6955,Math,42,39,3
6956,6956,Science,33,28,2
6957,6957,English,31,13,4
6958,6958,Chemistry,18,10,3
6959,6959,Physics,37,28,3
6960,6960,Physics,47,30,1
6961,6961,Chemistry,25,14,5
6962,6962,Science,30,23,2
6963,6963,Chemistry,27,14,1
6964,6964,Math,45,38,2
6965,6965,Chemistry,42,24,4
6966,6966,English,12,9,2
6967,6967,Physics,41,25,3
6968,6968,English,28,20,2
6969,6969,Chemistry,22,19,2
6970,6970,Science,31,16,4
6971,6971,Chemistry,11,5,3
6972,6972,English,46,31,2
6973,6973,English,26,14,1
6974,6974,Math,45,28,5
6975,6975,Math,34,23,3
6976,6976,English,46,19,5
6977,6977,Science,11,4,2
6978,6978,English,22,15,5
6979,6979,English,37,21,4
6980,6980,English,46,34,5
6981,6981,English,11,9,4
6982,6982,Math,10,9,1
6983,6983,Chemistry,16,5,5
6984,6984,English,16,12,4
6985,6985,Science,24,20,5
6986,6986,Math,41,18,3
6987,6987,Math,40,28,3
6988,6988,Science,43,23,1
6989,6989,Math,42,37,2
6990,6990,Chemistry,49,18,2
6991,6991,Math,46,33,4
6992,6992,Chemistry,19,8,2
6993,6993,Chemistry,26,21,4
6994,6994,Physics,42,34,2
6995,6995,Science,14,8,2
6996,6996,Science,18,8,4
6997,6997,Math,26,11,3
6998,6998,Chemistry,17,14,5
6999,6999,Science,22,18,2
7000,7000,Science,49,44,2
7001,7001,Chemistry,31,11,1
7002,7002,Math,38,21,2
7003,7003,Science,36,19,4
7004,7004,Math,19,12,3
7005,7005,Chemistry,25,13,2
7006,7006,English,42,39,4
7007,7007,English,31,15,1
7008,7008,Physics,49,28,5
7009,7009,Physics,27,9,2
7010,7010,English,37,31,5
7011,7011,Math,37,28,2
7012,7012,Math,13,12,2
7013,7013,Physics,41,24,3
7014,7014,English,38,28,2
7015,7015,Math,20,17,1
7016,7016,Science,49,46,2
7017,7017,Chemistry,26,19,2
7018,7018,Science,13,7,5
7019,7019,English,18,8,4
7020,7020,Physics,14,10,5
7021,7021,Physics,26,24,5
7022,7022,Physics,23,17,3
7023,7023,English,10,7,2
7024,7024,Physics,35,24,5
7025,7025,English,10,7,3
7026,7026,Science,47,24,4
7027,7027,Physics,36,28,3
7028,7028,Chemistry,33,26,5
7029,7029,Science,38,18,3
7030,7030,English,33,22,1
7031,7031,English,44,23,3
7032,7032,English,47,36,4
7033,7033,Math,37,22,4
7034,7034,Science,30,13,2
7035,7035,Chemistry,46,33,2
7036,7036,Physics,47,27,5
7037,7037,Science,38,13,5
7038,7038,English,31,21,5
7039,7039,Science,24,12,3
7040,7040,Science,25,7,3
7041,7041,Physics,32,16,2
7042,7042,Physics,35,15,1
7043,7043,Math,11,5,2
7044,7044,Chemistry,13,7,5
7045,7045,Physics,24,16,4
7046,7046,Math,15,13,3
7047,7047,English,11,4,2
7048,7048,Science,23,19,4
7049,7049,Physics,44,32,4
7050,7050,English,38,29,2
7051,7051,Math,13,9,1
7052,7052,Physics,23,12,2
7053,7053,Chemistry,36,31,3
7054,7054,Chemistry,46,20,3
7055,7055,Science,33,10,3
7056,7056,Math,38,19,3
7057,7057,Science,38,18,5
7058,7058,Science,38,26,1
7059,7059,Chemistry,37,27,5
7060,7060,Math,14,11,2
7061,7061,Math,24,11,5
7062,7062,English,14,9,3
7063,7063,Chemistry,37,28,4
7064,7064,Science,32,18,2
7065,7065,English,38,27,3
7066,7066,English,33,19,4
7067,7067,Physics,23,12,2
7068,7068,Physics,41,28,1
7069,7069,Physics,38,19,4
7070,7070,Math,33,21,2
7071,7071,Science,23,20,2
7072,7072,English,11,8,4
7073,7073,Physics,31,10,1
7074,7074,Physics,31,16,3
7075,7075,Science,40,22,2
7076,7076,Math,38,24,1
7077,7077,Physics,36,28,1
7078,7078,Chemistry,15,14,2
7079,7079,Science,18,6,3
7080,7080,Math,10,5,1
7081,7081,English,43,37,5
7082,7082,Science,34,25,5
7083,7083,Math,46,32,1
7084,7084,Chemistry,15,11,3
7085,7085,English,25,15,3
7086,7086,Chemistry,46,16,2
7087,7087,English,30,20,3
7088,7088,Physics,20,17,4
7089,7089,English,39,20,1
7090,7090,Math,35,32,1
7091,7091,English,41,23,4
7092,7092,Chemistry,11,8,5
7093,7093,Physics,30,22,1
7094,7094,Physics,20,17,4
7095,7095,English,26,9,4
7096,7096,English,34,24,2
7097,7097,Chemistry,44,28,5
7098,7098,Science,17,14,2
7099,7099,Physics,40,31,3
7100,7100,Math,30,16,3
7101,7101,English,47,35,2
7102,7102,English,13,11,5
7103,7103,English,36,11,2
7104,7104,Science,35,27,4
7105,7105,Math,16,7,5
7106,7106,Chemistry,35,29,2
7107,7107,Chemistry,32,27,4
7108,7108,Science,44,27,1
7109,7109,Physics,21,16,3
7110,7110,Math,16,4,4
7111,7111,Chemistry,26,19,4
7112,7112,Chemistry,24,13,1
7113,7113,English,20,15,5
7114,7114,Math,19,8,1
7115,7115,Math,31,9,2
7116,7116,Science,22,16,1
7117,7117,Science,33,19,5
7118,7118,English,16,14,5
7119,7119,Chemistry,21,17,2
7120,7120,Science,12,8,4
7121,7121,Chemistry,21,10,4
7122,7122,Chemistry,39,28,5
7123,7123,Math,37,27,5
7124,7124,Chemistry,45,39,2
7125,7125,Science,14,5,4
7126,7126,Math,30,12,4
7127,7127,Chemistry,29,20,3
7128,7128,Science,47,36,5
7129,7129,Physics,26,11,4
7130,7130,Math,37,19,1
7131,7131,Science,48,19,4
7132,7132,Physics,27,14,3
7133,7133,Science,10,7,2
7134,7134,Science,32,29,3
7135,7135,Science,46,32,1
7136,7136,Physics,25,22,1
7137,7137,Math,15,11,5
7138,7138,English,13,12,2
7139,7139,English,23,6,1
7140,7140,Science,33,17,1
7141,7141,Math,13,8,3
7142,7142,Chemistry,37,33,4
7143,7143,Science,46,25,1
7144,7144,Science,41,33,3
7145,7145,Science,26,21,3
7146,7146,Chemistry,33,18,5
7147,7147,Physics,33,16,2
7148,7148,Physics,33,9,3
7149,7149,Math,17,10,2
7150,7150,Math,11,10,2
7151,7151,English,41,27,1
7152,7152,Math,19,17,3
7153,7153,Physics,29,17,1
7154,7154,Physics,10,4,1
7155,7155,Physics,26,15,4
7156,7156,Science,47,22,2
7157,7157,Physics,21,15,1
7158,7158,English,17,8,5
7159,7159,Physics,38,29,4
7160,7160,Science,21,12,4
7161,7161,Math,29,18,4
7162,7162,Science,33,13,5
7163,7163,Physics,47,25,5
7164,7164,Science,12,9,2
7165,7165,Physics,49,39,3
7166,7166,Math,29,21,1
7167,7167,English,16,5,3
7168,7168,Physics,30,26,4
7169,7169,Chemistry,32,16,5
7170,7170,Chemistry,12,4,2
7171,7171,Physics,23,16,2
7172,7172,Math,21,14,3
7173,7173,Math,22,20,5
7174,7174,English,19,7,2
7175,7175,Chemistry,36,26,2
7176,7176,Math,33,14,4
7177,7177,Physics,45,41,5
7178,7178,Chemistry,48,41,4
7179,7179,Physics,40,29,5
7180,7180,Math,30,15,5
7181,7181,English,49,33,4
7182,7182,English,39,26,5
7183,7183,Physics,39,15,3
7184,7184,Math,22,10,4
7185,7185,Physics,40,37,5
7186,7186,Chemistry,45,24,4
7187,7187,Physics,43,21,4
7188,7188,Science,38,23,1
7189,7189,English,47,24,2
7190,7190,English,14,5,1
7191,7191,English,18,15,2
7192,7192,Math,13,7,2
7193,7193,Science,42,31,3
7194,7194,Chemistry,47,31,3
7195,7195,Math,26,13,2
7196,7196,Physics,15,14,3
7197,7197,Physics,48,35,2
7198,7198,Science,12,7,5
7199,7199,Physics,10,7,2
7200,7200,Physics,16,12,5
7201,7201,Math,39,21,3
7202,7202,English,31,24,2
7203,7203,Math,39,22,3
7204,7204,English,14,7,5
7205,7205,Science,48,40,5
7206,7206,Chemistry,48,35,1
7207,7207,Math,15,9,2
7208,7208,Math,32,24,5
7209,7209,Math,39,21,4
7210,7210,Science,15,10,3
7211,7211,Physics,28,13,4
7212,7212,Chemistry,22,17,2
7213,7213,Physics,16,8,4
7214,7214,English,17,6,1
7215,7215,Physics,33,18,1
7216,7216,Science,14,11,1
7217,7217,English,49,24,1
7218,7218,English,26,19,3
7219,7219,Science,12,7,5
7220,7220,Math,47,41,2
7221,7221,Science,38,19,1
7222,7222,Science,18,12,1
7223,7223,Chemistry,16,7,1
7224,7224,Chemistry,46,26,4
7225,7225,Chemistry,48,36,4
7226,7226,Chemistry,22,20,5
7227,7227,English,46,42,5
7228,7228,Chemistry,21,15,4
7229,7229,English,28,20,2
7230,7230,Science,24,14,4
7231,7231,Science,41,34,4
7232,7232,English,25,8,2
7233,7233,Physics,48,33,2
7234,7234,Science,28,16,3
7235,7235,Science,26,12,5
7236,7236,English,43,24,4
7237,7237,Chemistry,41,25,2
7238,7238,Math,27,16,4
7239,7239,English,36,19,4
7240,7240,Physics,43,18,2
7241,7241,Math,35,19,2
7242,7242,Math,35,18,1
7243,7243,English,33,17,4
7244,7244,Science,42,38,4
7245,7245,English,44,27,3
7246,7246,Math,42,23,3
7247,7247,English,21,17,2
7248,7248,Science,28,13,3
7249,7249,Physics,32,23,4
7250,7250,Science,22,11,4
7251,7251,Physics,19,10,1
7252,7252,Science,31,22,4
7253,7253,Physics,19,13,1
7254,7254,Math,32,16,2
7255,7255,Chemistry,31,12,5
7256,7256,Chemistry,40,35,2
7257,7257,Science,31,11,4
7258,7258,English,33,20,1
7259,7259,Science,12,3,2
7260,7260,Physics,10,8,4
7261,7261,Chemistry,23,15,2
7262,7262,Science,45,25,3
7263,7263,Science,48,43,5
7264,7264,Physics,24,22,1
7265,7265,English,43,14,4
7266,7266,English,36,31,5
7267,7267,English,25,7,4
7268,7268,Science,38,12,4
7269,7269,Science,44,28,2
7270,7270,Physics,41,30,3
7271,7271,Science,32,9,5
7272,7272,Chemistry,28,19,5
7273,7273,Physics,12,6,5
7274,7274,Math,41,31,1
7275,7275,English,11,6,3
7276,7276,Chemistry,35,23,2
7277,7277,Chemistry,17,13,2
7278,7278,English,27,18,2
7279,7279,Physics,29,24,4
7280,7280,Math,43,26,1
7281,7281,English,19,11,1
7282,7282,Chemistry,48,42,4
7283,7283,Physics,38,28,1
7284,7284,Physics,26,20,5
7285,7285,Science,12,9,2
7286,7286,Physics,35,32,1
7287,7287,Science,26,21,5
7288,7288,English,13,11,2
7289,7289,Science,37,33,4
7290,7290,Chemistry,35,20,2
7291,7291,English,47,30,2
7292,7292,Science,44,14,5
7293,7293,English,36,33,2
7294,7294,Physics,16,11,2
7295,7295,Physics,26,11,2
7296,7296,Math,45,32,5
7297,7297,Chemistry,32,20,5
7298,7298,Physics,42,25,4
7299,7299,Science,32,11,2
7300,7300,Physics,10,8,1
7301,7301,Math,38,28,5
7302,7302,English,40,23,4
7303,7303,Physics,24,19,1
7304,7304,Science,23,21,5
7305,7305,English,22,17,3
7306,7306,English,25,12,2
7307,7307,English,40,29,4
7308,7308,Physics,35,17,5
7309,7309,English,20,10,4
7310,7310,Physics,41,28,1
7311,7311,Chemistry,36,27,1
7312,7312,Math,14,10,1
7313,7313,Science,17,13,5
7314,7314,English,18,12,2
7315,7315,Chemistry,30,21,2
7316,7316,English,41,27,2
7317,7317,Chemistry,13,7,5
7318,7318,Physics,46,37,3
7319,7319,Physics,28,12,4
7320,7320,Science,35,19,5
7321,7321,Physics,26,13,2
7322,7322,English,19,9,2
7323,7323,Math,19,9,1
7324,7324,Chemistry,28,9,5
7325,7325,Chemistry,29,14,4
7326,7326,Physics,14,6,5
7327,7327,Math,19,11,4
7328,7328,Physics,38,29,1
7329,7329,Chemistry,20,12,2
7330,7330,Math,14,10,5
7331,7331,English,31,20,3
7332,7332,English,38,27,2
7333,7333,Science,12,7,1
7334,7334,Math,18,13,1
7335,7335,Math,23,20,3
7336,7336,English,16,5,1
7337,7337,English,11,4,1
7338,7338,Physics,32,16,2
7339,7339,Physics,17,8,5
7340,7340,Science,22,20,2
7341,7341,English,46,20,5
7342,7342,English,11,5,3
7343,7343,Chemistry,38,35,5
7344,7344,Science,22,11,2
7345,7345,Physics,13,4,1
7346,7346,Physics,10,5,4
7347,7347,English,11,8,4
7348,7348,Chemistry,39,20,3
7349,7349,Chemistry,12,3,2
7350,7350,English,13,11,2
7351,7351,Chemistry,18,5,3
7352,7352,Chemistry,31,14,1
7353,7353,Chemistry,42,15,2
7354,7354,English,44,40,2
7355,7355,English,16,11,5
7356,7356,English,36,15,5
7357,7357,English,31,20,5
7358,7358,Physics,32,13,1
7359,7359,Chemistry,36,33,4
7360,7360,Math,40,27,4
7361,7361,Chemistry,27,19,5
7362,7362,Math,32,25,1
7363,7363,Chemistry,25,23,4
7364,7364,Math,34,15,3
7365,7365,Chemistry,23,11,5
7366,7366,English,17,9,1
7367,7367,Math,20,10,5
7368,7368,Math,29,23,3
7369,7369,Physics,28,8,1
7370,7370,English,12,8,2
7371,7371,Chemistry,25,17,4
7372,7372,Math,13,9,4
7373,7373,Math,26,23,5
7374,7374,Math,35,32,1
7375,7375,Science,21,12,1
7376,7376,English,41,25,3
7377,7377,Physics,38,20,3
7378,7378,Chemistry,41,29,5
7379,7379,Math,44,19,1
7380,7380,Physics,15,9,2
7381,7381,Chemistry,14,8,3
7382,7382,Chemistry,10,6,2
7383,7383,Physics,41,24,3
7384,7384,Chemistry,29,12,5
7385,7385,Chemistry,47,19,2
7386,7386,Physics,19,13,3
7387,7387,Math,11,10,1
7388,7388,Physics,35,19,3
7389,7389,Math,20,11,5
7390,7390,English,21,10,3
7391,7391,English,14,9,4
7392,7392,Chemistry,30,11,4
7393,7393,Math,13,10,4
7394,7394,Math,20,8,4
7395,7395,Chemistry,15,8,2
7396,7396,Chemistry,18,12,3
7397,7397,Physics,13,5,4
7398,7398,Physics,20,9,4
7399,7399,English,49,24,4
7400,7400,Science,18,9,1
7401,7401,Science,13,5,2
7402,7402,Physics,31,14,1
7403,7403,Science,11,5,2
7404,7404,Physics,38,35,1
7405,7405,English,31,25,1
7406,7406,Chemistry,40,32,4
7407,7407,English,28,16,5
7408,7408,English,21,7,2
7409,7409,Physics,24,7,3
7410,7410,Math,47,44,1
7411,7411,Physics,39,27,5
7412,7412,Physics,11,6,1
7413,7413,Math,19,14,2
7414,7414,Physics,33,13,2
7415,7415,Chemistry,48,34,4
7416,7416,Chemistry,46,38,3
7417,7417,English,12,8,1
7418,7418,Science,39,34,3
7419,7419,Chemistry,11,10,3
7420,7420,Physics,21,11,1
7421,7421,Physics,27,24,2
7422,7422,Math,49,44,5
7423,7423,Science,17,11,3
7424,7424,Physics,22,17,2
7425,7425,Science,49,35,2
7426,7426,English,48,44,4
7427,7427,Chemistry,17,11,4
7428,7428,Math,19,14,4
7429,7429,Chemistry,30,23,4
7430,7430,English,28,12,5
7431,7431,English,42,29,1
7432,7432,Science,34,13,2
7433,7433,Physics,45,18,1
7434,7434,Chemistry,42,26,1
7435,7435,Math,41,20,1
7436,7436,Physics,48,29,5
7437,7437,Math,45,15,1
7438,7438,Science,35,26,2
7439,7439,Physics,29,15,2
7440,7440,Math,36,15,2
7441,7441,Science,42,26,5
7442,7442,English,15,8,4
7443,7443,Physics,12,8,2
7444,7444,Chemistry,26,22,2
7445,7445,Chemistry,30,25,4
7446,7446,Science,34,10,4
7447,7447,Chemistry,36,19,3
7448,7448,Physics,44,26,4
7449,7449,English,40,23,3
7450,7450,Math,23,21,4
7451,7451,Chemistry,15,4,1
7452,7452,Science,28,20,3
7453,7453,English,25,9,4
7454,7454,Physics,40,32,1
7455,7455,English,10,8,5
7456,7456,Science,30,24,3
7457,7457,Chemistry,44,32,4
7458,7458,English,11,9,4
7459,7459,Math,34,27,5
7460,7460,Chemistry,38,26,1
7461,7461,Science,10,7,3
7462,7462,Physics,15,11,4
7463,7463,English,12,8,5
7464,7464,Physics,44,18,3
7465,7465,Science,34,27,2
7466,7466,Math,49,42,2
7467,7467,Math,43,20,2
7468,7468,Math,13,6,1
7469,7469,Math,37,20,1
7470,7470,Science,22,14,3
7471,7471,Chemistry,26,20,4
7472,7472,English,48,43,1
7473,7473,English,14,9,1
7474,7474,Chemistry,44,29,1
7475,7475,English,39,18,1
7476,7476,Physics,13,6,5
7477,7477,Math,23,18,3
7478,7478,English,34,29,1
7479,7479,Science,11,8,1
7480,7480,Math,48,34,5
7481,7481,Physics,34,22,2
7482,7482,English,46,36,5
7483,7483,Physics,38,21,1
7484,7484,Science,36,18,1
7485,7485,Chemistry,24,8,4
7486,7486,Chemistry,23,21,4
7487,7487,Physics,23,8,5
7488,7488,English,44,25,3
7489,7489,Chemistry,29,21,2
7490,7490,Chemistry,10,7,1
7491,7491,Math,35,17,3
7492,7492,Science,41,31,3
7493,7493,Chemistry,28,11,5
7494,7494,Physics,23,21,3
7495,7495,Chemistry,49,35,1
7496,7496,Science,30,22,1
7497,7497,Math,44,31,1
7498,7498,Science,24,22,4
7499,7499,Chemistry,23,14,5
7500,7500,Science,28,16,1
7501,7501,Physics,26,23,1
7502,7502,Physics,43,20,2
7503,7503,Physics,44,36,2
7504,7504,Science,37,21,3
7505,7505,English,32,13,5
7506,7506,Physics,35,15,3
7507,7507,Chemistry,43,17,1
7508,7508,English,11,6,1
7509,7509,English,49,35,1
7510,7510,Chemistry,36,11,1
7511,7511,Science,42,22,4
7512,7512,Science,49,41,3
7513,7513,Math,24,7,1
7514,7514,English,48,37,2
7515,7515,Math,43,29,3
7516,7516,Science,22,11,3
7517,7517,Science,30,12,1
7518,7518,Science,39,27,5
7519,7519,Physics,28,15,4
7520,7520,Chemistry,36,21,2
7521,7521,Chemistry,30,22,3
7522,7522,Math,41,23,1
7523,7523,Chemistry,26,21,4
7524,7524,Math,32,25,2
7525,7525,Chemistry,39,24,5
7526,7526,Science,43,13,2
7527,7527,Math,46,27,2
7528,7528,Chemistry,31,18,1
7529,7529,Physics,27,21,4
7530,7530,Physics,17,6,4
7531,7531,Physics,25,9,3
7532,7532,Chemistry,34,25,4
7533,7533,Chemistry,19,10,4
7534,7534,Chemistry,19,15,4
7535,7535,Science,29,24,4
7536,7536,Chemistry,20,10,5
7537,7537,Science,44,34,3
7538,7538,Chemistry,41,15,1
7539,7539,Science,34,25,5
7540,7540,Chemistry,47,33,1
7541,7541,Chemistry,48,28,2
7542,7542,English,43,21,2
7543,7543,Physics,11,8,5
7544,7544,Math,43,13,5
7545,7545,English,17,9,5
7546,7546,English,39,20,4
7547,7547,English,44,17,3
7548,7548,English,42,36,2
7549,7549,Chemistry,10,6,5
7550,7550,Chemistry,47,35,5
7551,7551,Physics,39,16,5
7552,7552,Chemistry,27,16,4
7553,7553,Physics,47,24,5
7554,7554,English,27,19,5
7555,7555,Physics,44,31,3
7556,7556,Physics,35,22,3
7557,7557,Science,29,25,2
7558,7558,Physics,17,11,4
7559,7559,English,40,35,2
7560,7560,Physics,24,18,3
7561,7561,Science,11,8,1
7562,7562,English,18,8,2
7563,7563,Physics,25,23,2
7564,7564,Science,25,9,1
7565,7565,Chemistry,27,15,2
7566,7566,Chemistry,14,8,4
7567,7567,Physics,35,25,2
7568,7568,Math,30,12,2
7569,7569,Science,45,26,5
7570,7570,Chemistry,12,8,3
7571,7571,Chemistry,47,36,4
7572,7572,Chemistry,48,44,2
7573,7573,Chemistry,46,35,4
7574,7574,English,40,26,1
7575,7575,Chemistry,14,11,1
7576,7576,Physics,30,14,2
7577,7577,Math,23,11,2
7578,7578,Physics,13,10,4
7579,7579,Science,36,25,5
7580,7580,Math,26,14,5
7581,7581,Chemistry,32,12,4
7582,7582,Chemistry,39,20,3
7583,7583,Chemistry,12,4,3
7584,7584,Physics,25,22,5
7585,7585,Math,14,8,1
7586,7586,Physics,21,13,3
7587,7587,English,34,28,2
7588,7588,Chemistry,34,17,4
7589,7589,Physics,21,17,5
7590,7590,Science,31,17,3
7591,7591,Physics,20,14,1
7592,7592,Math,43,28,4
7593,7593,Math,11,6,3
7594,7594,Physics,40,24,4
7595,7595,Chemistry,34,17,1
7596,7596,Science,25,18,1
7597,7597,Science,15,8,4
7598,7598,Math,37,27,3
7599,7599,English,11,3,5
7600,7600,English,30,15,5
7601,7601,Math,24,10,3
7602,7602,Math,10,7,3
7603,7603,Math,36,25,1
7604,7604,English,37,11,4
7605,7605,Physics,38,18,5
7606,7606,Math,38,29,5
7607,7607,Chemistry,14,8,4
7608,7608,Physics,19,11,4
7609,7609,Chemistry,17,11,3
7610,7610,Physics,32,23,3
7611,7611,English,26,9,2
7612,7612,Science,11,8,1
7613,7613,Science,16,8,1
7614,7614,Physics,45,37,3
7615,7615,Physics,24,19,2
7616,7616,Physics,44,35,4
7617,7617,Science,42,32,2
7618,7618,English,18,16,2
7619,7619,Physics,29,15,2
7620,7620,Chemistry,32,16,2
7621,7621,Physics,44,30,1
7622,7622,Science,36,23,4
7623,7623,Physics,40,14,4
7624,7624,Science,33,13,3
7625,7625,Science,36,22,2
7626,7626,Science,22,11,1
7627,7627,Chemistry,35,25,5
7628,7628,Chemistry,22,7,4
7629,7629,Math,33,17,2
7630,7630,Math,29,16,1
7631,7631,Math,24,18,5
7632,7632,Physics,17,14,5
7633,7633,Chemistry,15,9,1
7634,7634,Math,30,11,3
7635,7635,English,42,22,3
7636,7636,Math,18,5,4
7637,7637,Math,46,40,1
7638,7638,Math,24,17,1
7639,7639,Science,19,9,4
7640,7640,Physics,22,7,1
7641,7641,English,28,18,1
7642,7642,Physics,21,14,4
7643,7643,Chemistry,20,9,2
7644,7644,Math,24,11,5
7645,7645,Math,48,33,3
7646,7646,English,25,12,4
7647,7647,English,28,11,1
7648,7648,English,36,25,3
7649,7649,English,13,9,1
7650,7650,English,35,26,3
7651,7651,Chemistry,46,28,5
7652,7652,Physics,46,29,3
7653,7653,Math,13,7,5
7654,7654,Math,32,14,4
7655,7655,English,13,6,1
7656,7656,Math,23,20,3
7657,7657,Physics,17,15,3
7658,7658,English,36,19,1
7659,7659,Science,28,21,2
7660,7660,Chemistry,33,16,4
7661,7661,Physics,41,22,4
7662,7662,Chemistry,43,39,5
7663,7663,Chemistry,25,18,2
7664,7664,Math,27,9,1
7665,7665,Physics,27,11,3
7666,7666,Physics,46,38,1
7667,7667,Chemistry,16,10,1
7668,7668,Chemistry,49,39,1
7669,7669,Chemistry,32,21,4
7670,7670,Math,27,19,1
7671,7671,English,23,18,5
7672,7672,Chemistry,23,19,1
7673,7673,English,16,7,4
7674,7674,Chemistry,45,33,3
7675,7675,Math,29,12,4
7676,7676,Physics,42,24,5
7677,7677,Chemistry,32,30,2
7678,7678,English,41,25,4
7679,7679,Chemistry,39,36,1
7680,7680,Chemistry,27,14,2
7681,7681,Chemistry,40,34,2
7682,7682,English,19,10,4
7683,7683,Science,34,16,5
7684,7684,English,12,10,3
7685,7685,Math,37,26,3
7686,7686,Physics,23,16,3
7687,7687,Science,11,5,2
7688,7688,Physics,27,21,3
7689,7689,Chemistry,42,26,5
7690,7690,Physics,42,22,5
7691,7691,English,14,11,5
7692,7692,English,36,18,1
7693,7693,Physics,34,15,1
7694,7694,Math,29,22,5
7695,7695,English,44,27,1
7696,7696,English,12,3,1
7697,7697,Math,35,18,1
7698,7698,Physics,25,13,4
7699,7699,Science,19,13,3
7700,7700,Science,47,43,5
7701,7701,Science,28,16,5
7702,7702,Math,45,15,1
7703,7703,Science,29,13,3
7704,7704,English,31,26,1
7705,7705,Science,47,26,5
7706,7706,Chemistry,18,15,4
7707,7707,Chemistry,35,23,4
7708,7708,Physics,38,34,2
7709,7709,Math,26,16,4
7710,7710,Physics,14,12,2
7711,7711,Physics,44,26,1
7712,7712,Chemistry,20,12,3
7713,7713,Science,43,35,1
7714,7714,English,23,13,4
7715,7715,English,25,15,1
7716,7716,Chemistry,43,18,3
7717,7717,Science,44,25,4
7718,7718,Science,17,15,2
7719,7719,Math,42,13,2
7720,7720,Physics,11,8,2
7721,7721,Math,16,13,5
7722,7722,Physics,40,29,1
7723,7723,Math,13,4,1
7724,7724,Science,19,7,3
7725,7725,Math,41,38,1
7726,7726,English,31,28,3
7727,7727,Chemistry,26,22,1
7728,7728,Chemistry,36,29,4
7729,7729,Math,20,6,4
7730,7730,Physics,35,18,2
7731,7731,Chemistry,49,36,1
7732,7732,Physics,16,10,4
7733,7733,Chemistry,30,11,2
7734,7734,Science,32,19,2
7735,7735,Science,49,24,1
7736,7736,English,40,24,5
7737,7737,English,24,14,1
7738,7738,Math,33,16,2
7739,7739,Physics,41,19,4
7740,7740,Chemistry,34,29,5
7741,7741,English,39,22,5
